id,title,number,duration,length,guests,summary,guests_count,Jose Edelstein,Antonio Darwich,Sara Robisco,Juan Antonio Belmonte,Jesús Martínez Frías,Cristina Ramos,Miguel Santander,Valentín Martínez,Carlos Westendorp,Pepa Becerra González,Juan Carlos Ortega,Jose Carlos del Toro,David Kipping,Angel López,Francis Villatoro,Marja Seidel,Jose Ramón Arévalo,Chano Jiménez,Juanjo Martín,Laura,Olga Zamora,Marcos Pellejero,Eva Villaver,Javier Peláez,Bernabé Cedrés,Joaquim Matías,Carmen Agustín,Carlos Prats,Natalia Ruiz Zelmanovitch,Carlos Glez Montesdeoca,Nahúm Chazarra,Emilio Rey,María Ribes,Teo Muñoz,Alfred Rosenberg,Itahisa Marcelino,Elena Denia,Aleix Roig,Jorge Pla-García,Garik Israelian,Julio Castro,Consuelo Cid,Manolo Vázquez,Sandra Benítez,Isabel Cordero,Juan Martín Maldacena,Carlos González,Angel López Sánchez,Ignacio Cirac,Marian Griso,Raúl Abreu,Eva,Alberto Aparici,Héctor Vives,Globo,Raul Infante,Manolo Collados,Javier Licandro,Daniel Marín,Vary Bayón,Marian Martínez,Alicia López,José Edelstein,Enric Pallé,Ricardo García,Jose Alberto Rubiño,Noemí Pinilla,Ignacio Crespo,Daniel López,Guillermo Ballesteros,Beatriz Ruiz,Nacho Trujillo,Héctor Socas,Nayra Rodríguez,Jorge Iglesias,Andrés Asensio,Beatriz Villarroel,Narciso Ramos,Enrique Joven,Víctor Ruiz
EP118,Ep118: Planeta 9; Objetos transneptunianos; Asteroid Day y la Oficina de Defensa Planetaria,118,5524,44196510,"['Bernabé Cedrés', 'Carlos Westendorp', 'Alberto Aparici', 'Javier Licandro', 'Héctor Vives', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Planeta 9: Sesgos observacionales y un nuevo candidato; Objetos transneptunianos, cinturón de Kuiper y Némesis; El Día del Asteroide: Por qué necesitamos una Oficina de Defensa Planetaria. En la foto, de izquierda a derecha:  Bernabé Cedrés, Carlos Westendorp, Alberto Aparici (por videoconferencia), Javier Licandro, Héctor Vives, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP117,Ep117: Canción de Sol y Fuego: Incendios Forestales; Magnetohidrodinámica Solar; Espículas,117,6471,51771394,"['Alberto Aparici', 'Vary Bayón', 'Marian Martínez', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Sol y Fuego; Doñana, incendios forestales y ecología; Magnetohidrodinámica solar: simulaciones de espículas; Entrevista Dr. Juan Martínez-Sykora. En la foto, de arriba abajo y de izquierda a derecha: Alberto Aparici, Vary Bayón, Marian Martínez, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP116,"Ep116: Especial Nueva Física, más allá del Modelo Estándar; Tertulia con Joaquim Matías",116,7805,62447952,"['Alberto Aparici', 'Francis Villatoro', 'Nacho Trujillo', 'Joaquim Matías', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Especial física de partículas; Búsqueda de nueva física, más allá del Modelo Estándar; Tertulia con Joaquim Matías; Altas energías: las nuevas perspectivas para el LHC y futuros aceleradores. En la foto, de arriba abajo y de izquierda a derecha: Alberto Aparici, Francis Villatoro, Nacho Trujillo, Joaquim Matías, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EP115,"EP 115: Controversia WOW; Asteroides Peligrosos; Medir Estrellas; Oyentes:5ªfuerza, Agujeros negros, Choques galaxias...",115,6465,51723955,"['Francis Villatoro', 'Angel López', 'Héctor Socas', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Señal Wow: controversia sobre la explicación de que son comentas, Preguntas de los oyentes: 5ªfuerza, Caer en un agujero negro, Sistemas planetarios, Choques de cúmulos de galaxias; Asteroides detectados peligrosos; Medición de Estrellas Relativísticamente. En la foto, de arriba abajo y de izquierda a derecha: Francis Villatoro y Ángel López-Sánchez (ambos por videoconferencia), Héctor Socas, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP114,Ep114: Misterio Wow Resuelto; Vacío Cósmico; Controversia CRISPR; ADN Neandertal; Agujero Negro sin Supernova,114,8745,69962440,"['Francis Villatoro', 'Alberto Aparici', 'Héctor Socas', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Señal Wow: El misterioso pulso de radio de 1977; Vivimos en un gran vacío cósmico;  Polémica sobre la técnica de modificación genética CRISPR/Cas9; Nuevas formas de obtener el ADN de nuestros ancestros; La súbita desaparición de N6946-BH1: De estrella a agujero negro, sin pasar por supernova. En la foto, de arriba abajo y de izquierda a derecha: Francis Villatoro y Alberto Aparici (ambos por videoconferencia), Héctor Socas, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP113,Ep113: Universo Fénix vs Inflación: Debate Cosmológico; Proteínas y Células; Juno en Júpiter; Cáncer y Metástasis,113,8325,66603302,"['Héctor Socas', 'Bernabé Cedrés', 'Alberto Aparici', 'Javier Licandro']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Proteínas, los robots celulares; Sonda Solar Parker; Juno: explorando el interior de Júpiter; Migración celular y metástasis; Debate de cosmólogos: Cosmología estándar vs Universo Fénix. En la foto, de izquierda a derecha: Héctor Socas, Bernabé Cedrés, Alberto Aparici (por videoconferencia), Javier Licandro. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP112,Ep112: Especial Estrella de Tabby,112,6683,53471652,"['Carlos Westendorp', 'Héctor Socas', 'Marian Martínez', 'Carlos González', 'Andrés Asensio']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Especial Estrella de Tabby. La crónica de nuestras observaciones. En la foto, de izquierda a derecha: Carlos Westendorp, Héctor Socas, Marian Martínez, Carlos González, Andrés Asensio. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP111,EP111: Polémica Cosmológica; Plantas Medicinales; Comunicación Cuántica Contrafáctica; Enfermedades en el Hielo,111,6656,53248879,"['Vary Bayón', 'Francis Villatoro', 'Héctor Socas', 'Nayra Rodríguez', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Agria polémica sobre la teoría de la inflación; Antiprotones espaciales: ¿Nuevos indicios de materia oscura?; Lo natural es bueno, ¿no?; Primer experimento de comunicación contrafáctica cuántica; Peligros inesperados del calentamiento global: Enfermedades ancestrales. En la foto, de arriba a abajo y de izquierda a derecha: Vary Bayón (videoconeferencia), Francis Villatoro (videoconferencia),Héctor Socas, Nayra Rodríguez y Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EP110_SUPLEMENTOS,"Ep110_Suplementos: Entrevista Mar Vaquero, ingeniera de control de la misión Cassini",-1,1804,14435100,[],"La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. Este audio es un suplemento a nuestro Ep 110. Hablamos con la ingeniera aeroespacial y Dra. Mar Vaquero, que pilota la Cassini, tomando datos hacia su destino final. Nos cuenta su historia y perspectivas futuras.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP110,Ep 110: Equipo Tabby! nueva física CERN; exfoliantes y mastodontes; ¿el Sol es especial? misteriosa señal; violinidad!,110,7717,61742855,"['Francis Villatoro', 'Carlos Westendorp', 'Marian Martínez']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¡Equipo Tabby is GO! ¿Se ha descubierto nueva física en el CERN? La polémica en Science de los microplásticos exfoliantes y en Nature del mastodonte de 130.000 años, ¿el ciclo solar de nuestra estrella es especial? La misteriosa señal de materia oscura, distinguir violines del siglo XVII a oido o su ""violinidad"". Entrevista a la piloto de Cassini Mar Vaquero. En la foto Francis Villatoro (por videoconferencia), Carlos Westendorp y Marian Martínez. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica del Instituto de Astrofísica de Canarias",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP109,"Ep109: El Sol: Ciclo, Alineamiento y Reconexión; Mancha Fría y Multiverso; Cassini en Saturno; El Murmullo de la Galaxia",109,7889,63118568,"['Juan Carlos Ortega', 'Francis Villatoro', 'Héctor Socas', 'Carlos Westendorp', 'Javier Licandro', 'Andrés Asensio']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: ¿Existe relación entre el ciclo solar y la órbita de Júpiter?; Reconexión magnética y erupciones solares; Cassini, Saturno y el sorprendente vacío interior; La mancha fría del fondo cósmico de microondas: ¿Pistas sobre otros universos?; El murmullo galáctico: sismología terrestre, ondas gravitacionales y el agujero negro supermasivo del centro galáctico. En la foto, de izquierda a derecha y de arriba a abajo: Juan Carlos Ortega y Francis Villatoro (por videoconferencia), Héctor Socas, Carlos Westendorp, Javier Licandro, Andrés Asensio. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica del Instituto de Astrofísica de Canarias",6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP108,Ep108: Tertulia con Cirac; Física y Metafísica de la Mecánica Cuántica; Computación Cuántica; Criptografía en Internet,108,8533,68266362,"['Carlos Westendorp', 'Marian Martínez', 'Héctor Socas', 'Jose Alberto Rubiño', 'Ignacio Cirac', 'Nacho Trujillo', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Hablamos con Ignacio Cirac, uno de los fundadores de la computación cuántica; Física y Metafísica de la Mecánica Cuántica: Interpretaciones y escuelas de pensamiento; Computación cuántica: estado actual y perspectivas futuras; Criptografía clásica y cuántica: ¿El fin de la privacidad en internet? En la foto, de izquierda a derecha y de arriba a abajo: Carlos Westendorp, Marian Martínez, Héctor Socas, J. Alberto Rubiño, Ignacio Cirac, Nacho Trujillo, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica del Instituto de Astrofísica de Canarias",7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EP107,Ep107: Mundo Oceánicos; Nueva SuperTierra; Computación Cuántica; Masa Negativa; Efecto Casimir; Puentes d Materia Oscura,107,6170,49364367,"['Marian Martínez', 'Andrés Asensio', 'Héctor Socas', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Encélado y Europa: Nuevos indicios sobre la posibilidad de vida; Un nuevo exoplaneta muy interesante; Cirac y la computación cuántica; Efecto Casimir y vacío cuántico; Masa negativa, agujeros de gusano y viajes en el tiempo; Puentes de materia oscura; CWPalette. En la foto, de izquierda a derecha: Marian Martínez, Andrés Asensio, Héctor Socas, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP106,Ep106: ACOPLAMIENTO: Crossover Radio Skylab; 2001 vs 2010; Monolito en Fobos; Anomalía Pioneer; Atmósferas Planetarias,106,9822,78580132,"['Víctor Ruiz', 'Daniel Marín', 'Andrés Asensio', 'Nacho Trujillo', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy:  Especial colaboración con Radio Skylab; 2001 vs 2010: La agria polémica entre Víctor y Héctor; Monolitos marcianos; La anomalía de las sondas Pioneer y el misterio de los sobrevuelos. En la foto, de arriba a abajo y de izquierda a derecha: Víctor Ruiz y Daniel Marín (por videoconferencia); Andrés Asensio, Nacho Trujillo y Héctor Socas. Todos los comentarios vertidos durante la tertulia, sobre todo los relativos a películas, representan únicamente la opinión de quien los hace… y a veces ni eso.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
EP105,Ep 105: ¿Fin de la energía oscura? Aceite de palma; TRAPPIST-1 habitabilidad cuestionada; TMT; Ciclo de los Artículos,105,6087,48703364,"['Francis Villatoro', 'Jose Alberto Rubiño', 'Nayra Rodríguez', 'Carlos Westendorp', 'Itahisa Marcelino']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: discutimos el último artículo que intenta desmontar la energía oscura; El aceite de palma y la salud; el sistema TRAPPIST-1 y la habitabilidad reducida a 1 solo planeta; TMT y la detección de exo-atmósferas;   El ciclo de los artículos científicos; Día Mundial de la Salud y la Depresión. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. En la foto, de izquierda a derecha y arriba a abajo: Francis Villatoro Machuca y Jose Alberto Rubiño Martín (por videoconferencia); Nayra Rodríguez Eugenio, Carlos Westendorp Plaza, Itahisa Marcelino.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP104,Ep104: Cáncer; Muerte de Estrellas; Agujeros Negros a la Deriva; Materia y Antimateria; Pseudociencias y Neomagias,104,7582,60660341,[],"La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La muerte de las estrellas: Nebulosas asimétricas y supernovas; Agujeros negros a la deriva; Cáncer: errores en la replicación celular y otros factores; Materia y antimateria: buscando asimetrías; Pseudociencias, la nueva magia.  Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP103,Ep103: Materia Oscura vs Alternativas: La Polémica; Ibuprofeno e Infartos; LHC; IA para salvar la Humanidad,103,7100,56804458,"['Angel López', 'Francis Villatoro', 'Andrés Asensio', 'Carlos Westendorp', 'Jose Alberto Rubiño', 'Héctor Socas', 'Nacho Trujillo']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Materia Oscura vs Teorías Alternativas: Nuevas observaciones desatan la controversia; Relación entre ibuprofeno e infartos; Inteligencia Artificial contra asteroides peligrosos; El LHC encuentra 5 nuevas resonancias de una partícula no predicha; Dinámica galáctica en el grupo local. En la foto, de izquierda a derecha y de arriba a abajo: Ángel López-Sánchez y Francis Villatoro (por videoconferencia); Andrés Asensio, Carlos Westendorp, Jose Alberto Rubiño, Héctor Socas, Nacho Trujillo. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
EP102,Ep102: Fast Radio Bursts: ¿Aliens?; Papas Marcianas; NASA 2017; Encélado y Europa; Materia Oscura; TRAPPIST-1,102,5987,47896703,"['Nayra Rodríguez', 'Juan Carlos Ortega', 'Francis Villatoro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: el “posible” origen alienígena de los FRBs, unos destellos de radio muy peculiares; Nuevas pistas sobre la escurridiza materia oscura; ¿Pueden las papas/patatas crecer en la superficie de Marte?; Las misiones de la NASA aprobadas para los próximos años; Encélado podría tener océanos a pocos kilómetros bajo su superficie helada; nuevas observaciones del sistema TRAPPIST-1 confirman la existencia del séptimo planeta. En la foto, de izquierda a derecha: Nayra Rodríguez, Juan Carlos Ortega (videoconferencia), Francis Villatoro (videoconferencia) y Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EP101,Ep101: Panspermia; Escudo Planetario para Marte; Computación Cuántica; Física de Partículas: SM*A*S*H,101,8192,65537924,"['Héctor Socas', 'Francis Villatoro', 'Guillermo Ballesteros', 'Nacho Trujillo']","La tertulia semanal en la que nos echamos unas risas mientras repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Panspermia: TRAPPIST-1 y la transmisión de vida entre planetas; Un escudo magnético para Marte; IBM y la computación cuántica al alcance de todos; Física de partículas: El modelo SM*A*S*H. En la foto, de izquierda a derecha: Héctor Socas; Francis Villatoro; Guillermo Ballesteros; Nacho Trujillo. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
